,salary_min,salary_max,salary_currency,site,name,link
629,200000.0,,,hh.ru,Team lead backend (python) разработки,https://volgograd.hh.ru/vacancy/83650109?from=vacancy_search_list&query=python
630,,,,hh.ru,Разработчик Python под Linux,https://volgograd.hh.ru/vacancy/81820292?from=vacancy_search_list&query=python
631,70000.0,,,hh.ru,"Backend разработчик на Python / web программист в AI платформу, удалённо",https://volgograd.hh.ru/vacancy/83819906?from=vacancy_search_list&query=python
632,250000.0,500000.0,₽,hh.ru,"Senior Python Developer (AI, robotics)",https://volgograd.hh.ru/vacancy/81940901?from=vacancy_search_list&query=python
633,200000.0,285000.0,₽,hh.ru,Middle Backend разработчик (Python + Golang),https://volgograd.hh.ru/vacancy/82915680?from=vacancy_search_list&query=python
634,,320000.0,₽,hh.ru,"Программист Python (Senior, Middle+)",https://volgograd.hh.ru/vacancy/82595320?from=vacancy_search_list&query=python
635,,,,hh.ru,Data scientist (Антифрод),https://volgograd.hh.ru/vacancy/81771371?from=vacancy_search_list&query=python
636,,,,hh.ru,Python разработчик (Middle/Senior),https://volgograd.hh.ru/vacancy/82256738?from=vacancy_search_list&query=python
637,,,,hh.ru,Data Scientist,https://volgograd.hh.ru/vacancy/82540302?from=vacancy_search_list&query=python
638,,,,hh.ru,Data Analyst,https://volgograd.hh.ru/vacancy/83367749?from=vacancy_search_list&query=python
639,,,,hh.ru,Python Developer,https://volgograd.hh.ru/vacancy/83814226?from=vacancy_search_list&query=python
640,,,,hh.ru,Младший аналитик данных,https://volgograd.hh.ru/vacancy/83114951?from=vacancy_search_list&query=python
641,,,,hh.ru,Senior Python разработчик,https://volgograd.hh.ru/vacancy/83839757?from=vacancy_search_list&query=python
642,,,,hh.ru,ML Engineer / специалист по аналитике больших данных,https://volgograd.hh.ru/vacancy/82460031?from=vacancy_search_list&query=python
643,,,,hh.ru,Senior Python разработчик,https://volgograd.hh.ru/vacancy/83839864?from=vacancy_search_list&query=python
644,,,,hh.ru,Аналитик данных / Data scientist,https://volgograd.hh.ru/vacancy/77725684?from=vacancy_search_list&query=python
645,,,,hh.ru,"Инженер по автоматизации тестирования (Python, Склад, Отдел тестирования)",https://volgograd.hh.ru/vacancy/81055589?from=vacancy_search_list&query=python
646,,,,hh.ru,Middle Python developer,https://volgograd.hh.ru/vacancy/81116767?from=vacancy_search_list&query=python
647,,,,hh.ru,Data-Scientist,https://volgograd.hh.ru/vacancy/83293320?from=vacancy_search_list&query=python
648,250000.0,,,hh.ru,Data Engineer,https://volgograd.hh.ru/vacancy/83633568?from=vacancy_search_list&query=python
649,30000.0,,,hh.ru,Начинающий программист (стажер),https://volgograd.hh.ru/vacancy/82868479?from=vacancy_search_list&query=python
650,,,,hh.ru,Middle Python BE разработчик (Облачные сервисы),https://volgograd.hh.ru/vacancy/82719353?from=vacancy_search_list&query=python
651,,,,hh.ru,Junior Software Engineer / Algorithm Verification,https://volgograd.hh.ru/vacancy/83351290?from=vacancy_search_list&query=python
652,,,,hh.ru,Backend разработчик,https://volgograd.hh.ru/vacancy/82373818?from=vacancy_search_list&query=python
653,,,,hh.ru,Senior QA Automation (Python),https://volgograd.hh.ru/vacancy/83347447?from=vacancy_search_list&query=python
654,,,,hh.ru,Ученик DevOps Engineer,https://volgograd.hh.ru/vacancy/83624958?from=vacancy_search_list&query=python
655,1500.0,3500.0,€,hh.ru,"DevOps / Адмминистратор - Pipelines, bash, ps, k8, elastic",https://volgograd.hh.ru/vacancy/82903432?from=vacancy_search_list&query=python
656,5000.0,6200.0,$,hh.ru,Senior Python developer / Data Engineer (remote),https://volgograd.hh.ru/vacancy/83170034?from=vacancy_search_list&query=python
657,,,,hh.ru,"Тестировщик / QA Engineer (Junior / Middle) / Java, Python, Javascript",https://volgograd.hh.ru/vacancy/81852947?from=vacancy_search_list&query=python
658,,,,hh.ru,Fullstack developer Python-JS / Фулстек-Разработчик,https://volgograd.hh.ru/vacancy/72731847?from=vacancy_search_list&query=python
659,2000.0,,,hh.ru,ML Engineer (Middle),https://volgograd.hh.ru/vacancy/83183761?from=vacancy_search_list&query=python
660,,70000.0,,hh.ru,Специалист KYC (gambling),https://volgograd.hh.ru/vacancy/81958893?from=vacancy_search_list&query=python
661,,,,hh.ru,Инженер по тестированию/QA (Python),https://volgograd.hh.ru/vacancy/80048462?from=vacancy_search_list&query=python
662,100000.0,,,hh.ru,Data Engineer (Дата-инженер),https://volgograd.hh.ru/vacancy/82544682?from=vacancy_search_list&query=python
663,,,,hh.ru,Junior+ Data Scientist,https://volgograd.hh.ru/vacancy/82341869?from=vacancy_search_list&query=python
664,,,,hh.ru,Data Engineer (аналитик больших данных),https://volgograd.hh.ru/vacancy/83401071?from=vacancy_search_list&query=python
665,,,,hh.ru,Data Scientist (Middle\Middle+),https://volgograd.hh.ru/vacancy/83073814?from=vacancy_search_list&query=python
666,,,,hh.ru,Data Engineer,https://volgograd.hh.ru/vacancy/81823582?from=vacancy_search_list&query=python
667,,,,hh.ru,"Backend-разработчик (Django, OpenCart)",https://volgograd.hh.ru/vacancy/83730806?from=vacancy_search_list&query=python
668,,,,hh.ru,Инженер-программист,https://volgograd.hh.ru/vacancy/83438071?from=vacancy_search_list&query=python
669,,,,hh.ru,Аналитик данных / Data analyst,https://volgograd.hh.ru/vacancy/80480784?from=vacancy_search_list&query=python
670,150000.0,200000.0,₽,hh.ru,Middle backend разработчик (Python),https://volgograd.hh.ru/vacancy/83773323?from=vacancy_search_list&query=python
671,,,,hh.ru,Главный разработчик Python,https://volgograd.hh.ru/vacancy/83771565?from=vacancy_search_list&query=python
672,,,,hh.ru,Data-аналитик,https://volgograd.hh.ru/vacancy/81590397?from=vacancy_search_list&query=python
673,,,,hh.ru,Data Scientist,https://volgograd.hh.ru/vacancy/83709331?from=vacancy_search_list&query=python
674,,,,hh.ru,Middle/Senior Backend Engineer (Python),https://volgograd.hh.ru/vacancy/83531210?from=vacancy_search_list&query=python
675,,,,hh.ru,"Стажёр аналитик данных, Ozon Tech",https://volgograd.hh.ru/vacancy/83808046?from=vacancy_search_list&query=python
676,,,,hh.ru,Преподаватель учебного курса SysAdmin/DevOps,https://volgograd.hh.ru/vacancy/83752977?from=vacancy_search_list&query=python
677,,,,hh.ru,Data Analyst/Data Scientist,https://volgograd.hh.ru/vacancy/83284986?from=vacancy_search_list&query=python
678,,,,hh.ru,Data science / Machine learning,https://volgograd.hh.ru/vacancy/83153904?from=vacancy_search_list&query=python
679,1000.0,2000.0,$,hh.ru,ML-специалист (Junior),https://volgograd.hh.ru/vacancy/76086723?from=vacancy_search_list&query=python
680,,,,hh.ru,TeamLead Python Backend (Remote),https://volgograd.hh.ru/vacancy/83779413?from=vacancy_search_list&query=python
681,150000.0,180000.0,₽,hh.ru,Data Scientist,https://volgograd.hh.ru/vacancy/83827239?from=vacancy_search_list&query=python
682,,,,hh.ru,Математик-программист /Data Scientist,https://volgograd.hh.ru/vacancy/83282927?from=vacancy_search_list&query=python
683,,,,hh.ru,Automation QA Engineer (Python),https://volgograd.hh.ru/vacancy/82500391?from=vacancy_search_list&query=python
684,,130000.0,,hh.ru,"Преподаватель IT-дисциплин C++, Python (Комендантский проспект, Новочеркасская)",https://volgograd.hh.ru/vacancy/83410038?from=vacancy_search_list&query=python
685,,,,hh.ru,Team Lead Python,https://volgograd.hh.ru/vacancy/83196547?from=vacancy_search_list&query=python
686,,,,hh.ru,Инженер-разработчик,https://volgograd.hh.ru/vacancy/83754385?from=vacancy_search_list&query=python
687,,,,hh.ru,"Руководитель группы разработки / Team lead, Python",https://volgograd.hh.ru/vacancy/83147608?from=vacancy_search_list&query=python
688,,,,hh.ru,Data Scientist (CoreML + RecSys),https://volgograd.hh.ru/vacancy/82791945?from=vacancy_search_list&query=python
689,,,,hh.ru,"Инженер по автоматизации тестирования Python, Оператор рекламных данных",https://volgograd.hh.ru/vacancy/83900389?from=vacancy_search_list&query=python
690,,,,hh.ru,Аналитик Данных / Data Analyst (геймдев),https://volgograd.hh.ru/vacancy/83117859?from=vacancy_search_list&query=python
691,120000.0,170000.0,₽,hh.ru,Middle Python developer,https://volgograd.hh.ru/vacancy/83817615?from=vacancy_search_list&query=python
692,120000.0,250000.0,₽,hh.ru,Middle Data Scientist,https://volgograd.hh.ru/vacancy/82977137?from=vacancy_search_list&query=python
693,,,,hh.ru,"Системный архитектор (JS,SQL,Python)",https://volgograd.hh.ru/vacancy/82657984?from=vacancy_search_list&query=python
694,,,,hh.ru,Инженер по тестированию математических моделей,https://volgograd.hh.ru/vacancy/82858126?from=vacancy_search_list&query=python
695,250000.0,350000.0,₽,hh.ru,Senior Python Developer,https://volgograd.hh.ru/vacancy/79985377?from=vacancy_search_list&query=python
696,,,,hh.ru,Middle Data Scientist (СV) / Computer Vision Engineer,https://volgograd.hh.ru/vacancy/82918783?from=vacancy_search_list&query=python
697,,,,hh.ru,Преподаватель онлайн-курсов Python для детей,https://volgograd.hh.ru/vacancy/83651210?from=vacancy_search_list&query=python
698,,,,hh.ru,Инженер-стажер по автоматизированному тестированию,https://volgograd.hh.ru/vacancy/83355758?from=vacancy_search_list&query=python
699,,,,hh.ru,"Разработчик отчётности (Python Django/PostgreSQL, Oracle PL/SQL)",https://volgograd.hh.ru/vacancy/83780234?from=vacancy_search_list&query=python
700,,,,hh.ru,Аналитик скоринга / Data Scientist,https://volgograd.hh.ru/vacancy/83811538?from=vacancy_search_list&query=python
701,,,,hh.ru,Team Lead Python,https://volgograd.hh.ru/vacancy/83208896?from=vacancy_search_list&query=python
702,,,,hh.ru,Middle/Senior Data Scientist (скоринговые модели),https://volgograd.hh.ru/vacancy/83724600?from=vacancy_search_list&query=python
703,,,,hh.ru,Senior Python Developer,https://volgograd.hh.ru/vacancy/83759641?from=vacancy_search_list&query=python
704,,,,hh.ru,"Senior backend developer (Python), remote",https://volgograd.hh.ru/vacancy/81291885?from=vacancy_search_list&query=python
705,,,,hh.ru,Ведущий инженер по тестированию (python),https://volgograd.hh.ru/vacancy/83775354?from=vacancy_search_list&query=python
706,,,,hh.ru,Разработчик Python+Django/Java (Цифровизация строительства),https://volgograd.hh.ru/vacancy/83777935?from=vacancy_search_list&query=python
707,,,,hh.ru,Data scientist (кредитный скоринг),https://volgograd.hh.ru/vacancy/83104723?from=vacancy_search_list&query=python
708,150000.0,,,hh.ru,DevOps engineer,https://volgograd.hh.ru/vacancy/82326066?from=vacancy_search_list&query=python
709,,,,hh.ru,Руководитель команды разработки (Python),https://volgograd.hh.ru/vacancy/82960169?from=vacancy_search_list&query=python
710,50000.0,,,hh.ru,Junior Data Scientist (стажер),https://volgograd.hh.ru/vacancy/83902101?from=vacancy_search_list&query=python
711,80000.0,150000.0,₽,hh.ru,Аналитик данных,https://volgograd.hh.ru/vacancy/83303338?from=vacancy_search_list&query=python
712,60000.0,100000.0,₽,hh.ru,Специалист-математик (data science),https://volgograd.hh.ru/vacancy/83273958?from=vacancy_search_list&query=python
713,,,,hh.ru,Middle Python Developer,https://volgograd.hh.ru/vacancy/79985304?from=vacancy_search_list&query=python
714,180000.0,,,hh.ru,"QA Automation Engineer (сетевое оборудование, СВЧ, Python)",https://volgograd.hh.ru/vacancy/82783708?from=vacancy_search_list&query=python
715,,,,hh.ru,Инженер по автоматизации на Python,https://volgograd.hh.ru/vacancy/83771309?from=vacancy_search_list&query=python
716,,,,hh.ru,Senior Python Developer,https://volgograd.hh.ru/vacancy/83824660?from=vacancy_search_list&query=python
717,,,,hh.ru,Data scientist,https://volgograd.hh.ru/vacancy/83209990?from=vacancy_search_list&query=python
718,,350000.0,,hh.ru,Data инженер,https://volgograd.hh.ru/vacancy/83746382?from=vacancy_search_list&query=python
719,200000.0,300000.0,₽,hh.ru,Data science инженер,https://volgograd.hh.ru/vacancy/83807207?from=vacancy_search_list&query=python
720,200000.0,280000.0,₽,hh.ru,MLOps/ML engineer (Middle+),https://volgograd.hh.ru/vacancy/81489493?from=vacancy_search_list&query=python
721,240000.0,,₽,hh.ru,Junior data science,https://volgograd.hh.ru/vacancy/83772282?from=vacancy_search_list&query=python
722,,,,hh.ru,Data-инженер,https://volgograd.hh.ru/vacancy/83821354?from=vacancy_search_list&query=python
723,,500000.0,,hh.ru,Разработчик Java (Android) + Python senior,https://volgograd.hh.ru/vacancy/82577448?from=vacancy_search_list&query=python
724,200000.0,300000.0,₽,hh.ru,Старший программист-разработчик (Python/Django) / Senior back-end developer,https://volgograd.hh.ru/vacancy/80002041?from=vacancy_search_list&query=python
725,280000.0,,₽,hh.ru,Старший разработчик backend (Python),https://volgograd.hh.ru/vacancy/82535254?from=vacancy_search_list&query=python
726,1000.0,2500.0,$,hh.ru,Data Engineer,https://volgograd.hh.ru/vacancy/83739942?from=vacancy_search_list&query=python
727,,,,hh.ru,Data enginer,https://volgograd.hh.ru/vacancy/82352428?from=vacancy_search_list&query=python
728,200000.0,280000.0,₽,hh.ru,MLOps/ML engineer (Middle+),https://volgograd.hh.ru/vacancy/81489494?from=vacancy_search_list&query=python
729,,,,hh.ru,Программирующий математик (математическое моделирование).,https://volgograd.hh.ru/vacancy/78198661?from=vacancy_search_list&query=python
730,,,,hh.ru,QA Automation engineer (Python),https://volgograd.hh.ru/vacancy/82434498?from=vacancy_search_list&query=python
731,,,,hh.ru,Tech Lead Python разработки,https://volgograd.hh.ru/vacancy/83792703?from=vacancy_search_list&query=python
